MULTI_REAL_FUNCTION
Function and derivation together
2
Func
Derivation
x1: -10
x2: 10
NumPoints: 501
-4.2 -4.86092 -2.64146 
-4.16 -4.95634 -2.12698 
-4.12 -5.03088 -1.59757 
-4.08 -5.08397 -1.05504 
-4.04 -5.11513 -0.501226 
-4 -5.12394 0.0620194 
-3.96 -5.11007 0.632824 
-3.92 -5.07324 1.20931 
-3.88 -5.01327 1.78958 
-3.84 -4.93005 2.37175 
-3.8 -4.82353 2.95394 
-3.76 -4.69376 3.53427 
-3.72 -4.54084 4.11088 
-3.68 -4.36496 4.68193 
-3.64 -4.16638 5.24561 
-3.6 -3.94543 5.80013 
-3.56 -3.70252 6.34373 
-3.52 -3.4381 6.8747 
-3.48 -3.15273 7.39137 
-3.44 -2.84701 7.89211 
-3.4 -2.5216 8.37535 
-3.36 -2.17723 8.83957 
-3.32 -1.8147 9.28332 
-3.28 -1.43486 9.7052 
-3.24 -1.0386 10.1039 
-3.2 -0.626875 10.4781 
-3.16 -0.200693 10.8267 
-3.12 0.2389 11.1485 
-3.08 0.690814 11.4425 
-3.04 1.15392 11.7078 
-3 1.62704 11.9434 
-2.96 2.10898 12.1487 
-2.92 2.59852 12.3229 
-2.88 3.09439 12.4654 
-2.84 3.59532 12.5756 
-2.8 4.10001 12.6533 
-2.76 4.60714 12.6979 
-2.72 5.1154 12.7093 
-2.68 5.62344 12.6874 
-2.64 6.12994 12.6321 
-2.6 6.63356 12.5433 
-2.56 7.13296 12.4213 
-2.52 7.62683 12.2663 
-2.48 8.11383 12.0785 
-2.44 8.59268 11.8585 
-2.4 9.06208 11.6066 
-2.36 9.52079 11.3235 
-2.32 9.96755 11.0097 
-2.28 10.4012 10.6662 
-2.24 10.8205 10.2936 
-2.2 11.2243 9.89301 
-2.16 11.6115 9.46527 
-2.12 11.9812 9.01148 
-2.08 12.3321 8.53278 
-2.04 12.6635 8.03036 
-2 12.9743 7.50549 
-1.96 13.2636 6.95949 
-1.92 13.5308 6.39374 
-1.88 13.7749 5.80968 
-1.84 13.9953 5.2088 
-1.8 14.1914 4.59261 
-1.76 14.3625 3.9627 
-1.72 14.5082 3.32067 
-1.68 14.628 2.66817 
-1.64 14.7216 2.00686 
-1.6 14.7885 1.33845 
-1.56 14.8286 0.664644 
-1.52 14.8416 -0.0128262 
-1.48 14.8275 -0.692219 
-1.44 14.7862 -1.37179 
-1.4 14.7178 -2.04979 
-1.36 14.6223 -2.72447 
-1.32 14.4999 -3.3941 
-1.28 14.3509 -4.05696 
-1.24 14.1755 -4.71134 
-1.2 13.9741 -5.35555 
-1.16 13.7472 -5.98793 
-1.12 13.4952 -6.60686 
-1.08 13.2188 -7.21074 
-1.04 12.9186 -7.79803 
-1 12.5952 -8.3672 
-0.96 12.2495 -8.91679 
-0.92 11.8822 -9.4454 
-0.88 11.4942 -9.95166 
-0.84 11.0864 -10.4343 
-0.8 10.6597 -10.892 
-0.76 10.2153 -11.3237 
-0.72 9.75421 -11.7281 
-0.68 9.27746 -12.1044 
-0.64 8.78624 -12.4516 
-0.6 8.28174 -12.7687 
-0.56 7.76516 -13.0549 
-0.52 7.23777 -13.3096 
-0.48 6.70082 -13.532 
-0.44 6.15564 -13.7217 
-0.4 5.60353 -13.8781 
-0.36 5.04584 -14.0009 
-0.32 4.48391 -14.0897 
-0.28 3.91912 -14.1444 
-0.24 3.35282 -14.1649 
-0.2 2.78638 -14.151 
-0.16 2.22119 -14.103 
-0.12 1.6586 -14.0208 
-0.08 1.09998 -13.9048 
-0.04 0.546665 -13.7552 
0 -0 -13.5726 
0.04 -0.538705 -13.3573 
0.08 -1.06815 -13.1099 
0.12 -1.58708 -12.8312 
0.16 -2.09425 -12.5219 
0.2 -2.58843 -12.1827 
0.24 -3.06848 -11.8146 
0.28 -3.53323 -11.4185 
0.32 -3.9816 -10.9955 
0.36 -4.41252 -10.5466 
0.4 -4.82499 -10.073 
0.44 -5.21805 -9.57589 
0.48 -5.59077 -9.05655 
0.52 -5.94229 -8.51627 
0.56 -6.27181 -7.95638 
0.6 -6.57856 -7.37825 
0.64 -6.86184 -6.78327 
0.68 -7.12101 -6.17285 
0.72 -7.35548 -5.5484 
0.76 -7.56472 -4.91133 
0.8 -7.74824 -4.26304 
0.84 -7.90563 -3.60489 
0.88 -8.03652 -2.93821 
0.92 -8.14059 -2.26425 
0.96 -8.21758 -1.58421 
1 -8.26726 -0.899141 
1.04 -8.28945 -0.20999 
1.08 -8.28401 0.482486 
1.12 -8.25082 1.17775 
1.16 -8.18976 1.87553 
1.2 -8.10074 2.57592 
1.24 -7.98364 3.27945 
1.28 -7.83833 3.98722 
1.32 -7.66459 4.70104 
1.36 -7.46213 5.42369 
1.4 -7.23052 6.15917 
1.44 -6.96915 6.91307 
1.48 -6.67713 7.6932 
1.52 -6.3532 8.51022 
1.56 -5.99562 9.37875 
1.6 -5.60195 10.3187 
1.64 -5.16882 11.357 
1.68 -4.69161 12.5296 
1.72 -4.16406 13.8821 
1.76 -3.57796 15.4648 
1.8 -2.92339 17.3052 
1.84 -2.19137 19.2934 
1.88 -1.38638 20.7345 
1.92 -0.576445 18.6742 
1.96 -0.0451244 5.69595 
2 -0 -1.91616e-36 
2.04 -0.0406164 -5.01991 
2.08 -0.466837 -13.8865 
2.12 -1.00939 -12.3962 
2.16 -1.4326 -8.72925 
2.2 -1.71319 -5.41539 
2.24 -1.87556 -2.82008 
2.28 -1.94727 -0.859428 
2.32 -1.9509 0.606654 
2.36 -1.90375 1.69635 
2.4 -1.81902 2.49791 
2.44 -1.7069 3.07524 
2.48 -1.57537 3.47461 
2.52 -1.43084 3.72984 
2.56 -1.27856 3.86604 
2.6 -1.12289 3.90218 
2.64 -0.967528 3.85288 
2.68 -0.815648 3.72962 
2.72 -0.670021 3.54162 
2.76 -0.533081 3.29641 
2.8 -0.406987 3.00031 
2.84 -0.293663 2.65871 
2.88 -0.194834 2.27631 
2.92 -0.112047 1.8573 
2.96 -0.0466878 1.40547 
3 0 0.924314 
3.04 0.0269099 0.417103 
3.08 0.0330621 -0.11307 
3.12 0.0175977 -0.66324 
3.16 -0.0202255 -1.23054 
3.2 -0.0810367 -1.81218 
3.24 -0.165355 -2.40544 
3.28 -0.273591 -3.00762 
3.32 -0.406048 -3.61607 
3.36 -0.562925 -4.22819 
3.4 -0.744317 -4.84136 
3.44 -0.950214 -5.45301 
3.48 -1.1805 -6.0606 
3.52 -1.43497 -6.66159 
3.56 -1.71331 -7.25349 
3.6 -2.0151 -7.83379 
3.64 -2.33983 -8.40007 
3.68 -2.68688 -8.94988 
3.72 -3.05557 -9.48085 
3.76 -3.44507 -9.99062 
3.8 -3.8545 -10.4769 
3.84 -4.28288 -10.9374 
3.88 -4.72912 -11.37 
3.92 -5.19208 -11.7725 
3.96 -5.6705 -12.1428 
4 -6.16305 -12.479 
4.04 -6.66833 -12.779 
4.08 -7.18486 -13.041 
4.12 -7.71108 -13.2633 
4.16 -8.24537 -13.4441 
4.2 -8.78603 -13.5819 
4.24 -9.33133 -13.6752 
4.28 -9.87944 -13.7225 
4.32 -10.4285 -13.7227 
4.36 -10.9766 -13.6744 
4.4 -11.5218 -13.5768 
4.44 -12.0621 -13.4287 
4.48 -12.5954 -13.2295 
4.52 -13.1197 -12.9784 
4.56 -13.633 -12.6749 
4.6 -14.133 -12.3186 
4.64 -14.6178 -11.9091 
4.68 -15.0851 -11.4464 
4.72 -15.5328 -10.9304 
4.76 -15.9588 -10.3612 
4.8 -16.361 -9.7392 
4.84 -16.7372 -9.06475 
4.88 -17.0854 -8.33844 
4.92 -17.4036 -7.561 
4.96 -17.6897 -6.73328 
5 -17.9416 -5.85631 
5.04 -18.1575 -4.93124 
5.08 -18.3355 -3.95938 
5.12 -18.4737 -2.94219 
5.16 -18.5703 -1.88126 
5.2 -18.6236 -0.778327 
5.24 -18.632 0.364732 
5.28 -18.5939 1.5459 
5.32 -18.5079 2.76304 
5.36 -18.3724 4.01387 
5.4 -18.1863 5.29597 
5.44 -17.9484 6.60683 
5.48 -17.6574 7.94379 
5.52 -17.3125 9.30409 
5.56 -16.9128 10.6849 
5.6 -16.4575 12.0831 
5.64 -15.946 13.4958 
5.68 -15.3777 14.9197 
5.72 -14.7523 16.3516 
5.76 -14.0695 17.7881 
5.8 -13.3292 19.2259 
5.84 -12.5315 20.6615 
5.88 -11.6764 22.0912 
5.92 -10.7643 23.5116 
5.96 -9.79565 24.919 
6 -8.77101 26.3096 
6.04 -7.69115 27.6799 
6.08 -6.55694 29.026 
6.12 -5.36944 30.3442 
6.16 -4.12983 31.6309 
6.2 -2.83944 32.8821 
6.24 -1.49978 34.0943 
6.28 -0.112471 35.2636 
6.32 1.32069 36.3864 
6.36 2.79778 37.4591 
6.4 4.31671 38.4781 
6.44 5.87526 39.4397 
6.48 7.47107 40.3406 
6.52 9.10165 41.1774 
6.56 10.7644 41.9466 
6.6 12.4564 42.6451 
6.64 14.175 43.2697 
6.68 15.917 43.8175 
6.72 17.6793 44.2854 
6.76 19.4587 44.6708 
6.8 21.2518 44.9709 
6.84 23.0552 45.1833 
6.88 24.8653 45.3056 
6.92 26.6784 45.3355 
6.96 28.4909 45.2711 
7 30.2988 45.1104 
7.04 32.0984 44.8518 
7.08 33.8857 44.4937 
7.12 35.6566 44.0348 
7.16 37.4071 43.4739 
7.2 39.1331 42.8102 
7.24 40.8305 42.043 
7.28 42.4952 41.1715 
7.32 44.1228 40.1957 
7.36 45.7094 39.1153 
7.4 47.2507 37.9306 
7.44 48.7425 36.6418 
7.48 50.1806 35.2496 
7.52 51.5611 33.7547 
7.56 52.8797 32.1582 
7.6 54.1324 30.4615 
7.64 55.3153 28.6659 
7.68 56.4244 26.7732 
7.72 57.4558 24.7855 
7.76 58.406 22.7048 
7.8 59.271 20.5337 
7.84 60.0475 18.2748 
7.88 60.7319 15.9311 
7.92 61.3209 13.5055 
7.96 61.8113 11.0016 
8 62.2 8.42273 
8.04 62.4842 5.77278 
8.08 62.6609 3.05572 
8.12 62.7278 0.275727 
8.16 62.6822 -2.56282 
8.2 62.522 -5.45534 
8.24 62.2451 -8.39707 
8.28 61.8497 -11.3831 
8.32 61.334 -14.4083 
8.36 60.6966 -17.4673 
8.4 59.9362 -20.5548 
8.44 59.0519 -23.6653 
8.48 58.0427 -26.7928 
8.52 56.9083 -29.9318 
8.56 55.6481 -33.0761 
8.6 54.2622 -36.2197 
8.64 52.7506 -39.3565 
8.68 51.1139 -42.4803 
8.72 49.3525 -45.5846 
8.76 47.4674 -48.6632 
8.8 45.4599 -51.7096 
8.84 43.3312 -54.7173 
8.88 41.0831 -57.6798 
8.92 38.7175 -60.5908 
8.96 36.2366 -63.4435 
9 33.6429 -66.2316 
9.04 30.939 -68.9487 
9.08 28.128 -71.5881 
9.12 25.2131 -74.1437 
9.16 22.1977 -76.6091 
9.2 19.0856 -78.978 
9.24 15.8808 -81.2443 
9.28 12.5875 -83.4021 
9.32 9.2102 -85.4453 
9.36 5.75352 -87.3683 
9.4 2.22242 -89.1653 
9.44 -1.37795 -90.831 
9.48 -5.04224 -92.3599 
9.52 -8.76486 -93.7471 
9.56 -12.54 -94.9875 
9.6 -16.3618 -96.0765 
9.64 -20.2241 -97.0096 
9.68 -24.1205 -97.7825 
9.72 -28.0445 -98.3912 
9.76 -31.9895 -98.832 
9.8 -35.9488 -99.1014 
9.84 -39.9153 -99.1961 
9.88 -43.8821 -99.1132 
9.92 -47.842 -98.8501 
9.96 -51.7877 -98.4045 
10 -55.7119 -97.7743 
