MULTI_REAL_FUNCTION
example3_wpf_multi_real_func
2
x1: -10
x2: 10
NumPoints: 500
1.46293 -13.4764 -7.32314 
1.50301 -13.7772 -7.71125 
1.54309 -14.0972 -8.29572 
1.58317 -14.4457 -9.14778 
1.62325 -14.8355 -10.3739 
1.66333 -15.2845 -12.14 
1.70341 -15.8194 -14.7174 
1.74349 -16.4812 -18.5781 
1.78357 -17.3372 -24.6099 
1.82365 -18.5067 -34.6688 
1.86373 -20.227 -53.2605 
1.90381 -23.0603 -94.1927 
1.94389 -28.829 -222.457 
1.98397 -51.3263 -1534.97 
2.02405 -39.7419 880.71 
2.06413 -22.9936 212.956 
2.10421 -16.9751 108.032 
2.14429 -13.5193 69.4871 
2.18437 -11.1578 50.2441 
2.22445 -9.38868 38.9128 
2.26453 -7.98705 31.4993 
2.30461 -6.83478 26.2756 
2.34469 -5.86315 22.3836 
2.38477 -5.02907 19.3535 
2.42485 -4.304 16.9085 
2.46493 -3.66819 14.8763 
2.50501 -3.10752 13.1442 
2.54509 -2.61156 11.6363 
2.58517 -2.17246 10.2997 
2.62525 -1.78416 9.09641 
2.66533 -1.44188 7.99891 
2.70541 -1.14183 6.98675 
2.74549 -0.880889 6.04457 
2.78557 -0.656513 5.16067 
2.82565 -0.46655 4.32611 
2.86573 -0.309165 3.53399 
2.90581 -0.182769 2.77898 
2.94589 -0.0859611 2.05694 
2.98597 -0.0174866 1.36468 
3.02605 0.0237973 0.699771 
3.06613 0.0389475 0.0603445 
3.10621 0.0289564 -0.554981 
3.14629 -0.00523148 -1.14721 
3.18637 -0.0627051 -1.71704 
3.22645 -0.142577 -2.26491 
3.26653 -0.243971 -2.79108 
3.30661 -0.366021 -3.29562 
3.34669 -0.50786 -3.77848 
3.38677 -0.668614 -4.23951 
3.42685 -0.847405 -4.67846 
3.46693 -1.04334 -5.09502 
3.50701 -1.25552 -5.48883 
3.54709 -1.48302 -5.8595 
3.58717 -1.7249 -6.20659 
3.62725 -1.98022 -6.52968 
3.66733 -2.248 -6.82831 
3.70741 -2.52725 -7.10203 
3.74749 -2.81696 -7.3504 
3.78758 -3.11611 -7.573 
3.82766 -3.42367 -7.76943 
3.86774 -3.73856 -7.93928 
3.90782 -4.05972 -8.08222 
3.9479 -4.38607 -8.19791 
3.98798 -4.7165 -8.28606 
4.02806 -5.04991 -8.34642 
4.06814 -5.38518 -8.37879 
4.10822 -5.72118 -8.38298 
4.1483 -6.05678 -8.35889 
4.18838 -6.39085 -8.30644 
4.22846 -6.72225 -8.2256 
4.26854 -7.04984 -8.11641 
4.30862 -7.37249 -7.97894 
4.3487 -7.68906 -7.81333 
4.38878 -7.99843 -7.61977 
4.42886 -8.29949 -7.3985 
4.46894 -8.59113 -7.14983 
4.50902 -8.87226 -6.87411 
4.5491 -9.14181 -6.57176 
4.58918 -9.39871 -6.24325 
4.62926 -9.64193 -5.88911 
4.66934 -9.87045 -5.50992 
4.70942 -10.0833 -5.10633 
4.7495 -10.2795 -4.67904 
4.78958 -10.458 -4.22879 
4.82966 -10.6181 -3.7564 
4.86974 -10.7589 -3.26273 
4.90982 -10.8794 -2.7487 
4.9499 -10.979 -2.21526 
4.98998 -11.0567 -1.66343 
5.03006 -11.1121 -1.09428 
5.07014 -11.1442 -0.508911 
5.11022 -11.1527 0.0915158 
5.1503 -11.1367 0.705804 
5.19038 -11.0959 1.33272 
5.23046 -11.0297 1.97097 
5.27054 -10.9378 2.61926 
5.31062 -10.8197 3.27622 
5.3507 -10.6751 3.94048 
5.39078 -10.5037 4.61063 
5.43086 -10.3054 5.28523 
5.47094 -10.08 5.9628 
5.51102 -9.82741 6.64188 
5.5511 -9.54759 7.32095 
5.59118 -9.24058 7.9985 
5.63126 -8.90647 8.67298 
5.67134 -8.54541 9.34286 
5.71142 -8.15763 10.0066 
5.7515 -7.74339 10.6626 
5.79158 -7.30303 11.3093 
5.83166 -6.83697 11.9453 
5.87174 -6.34566 12.5688 
5.91182 -5.82963 13.1785 
5.9519 -5.28948 13.7727 
5.99198 -4.72584 14.3499 
6.03206 -4.13943 14.9087 
6.07214 -3.53102 15.4476 
6.11222 -2.90143 15.9651 
6.1523 -2.25156 16.4598 
6.19238 -1.58234 16.9303 
6.23246 -0.894764 17.3752 
6.27255 -0.189892 17.7933 
6.31263 0.531177 18.1832 
6.35271 1.26729 18.5438 
6.39279 2.01724 18.8737 
6.43287 2.77979 19.1719 
6.47295 3.55363 19.4373 
6.51303 4.33744 19.6689 
6.55311 5.12983 19.8656 
6.59319 5.92939 20.0265 
6.63327 6.73467 20.1508 
6.67335 7.54419 20.2377 
6.71343 8.35643 20.2864 
6.75351 9.16984 20.2964 
6.79359 9.98286 20.2669 
6.83367 10.7939 20.1974 
6.87375 11.6014 20.0876 
6.91383 12.4036 19.9371 
6.95391 13.199 19.7455 
6.99399 13.9858 19.5127 
7.03407 14.7626 19.2384 
7.07415 15.5274 18.9228 
7.11423 16.2789 18.5657 
7.15431 17.0151 18.1673 
7.19439 17.7346 17.7278 
7.23447 18.4356 17.2474 
7.27455 19.1166 16.7266 
7.31463 19.7759 16.1657 
7.35471 20.4119 15.5653 
7.39479 21.0231 14.926 
7.43487 21.6079 14.2486 
7.47495 22.1648 13.5336 
7.51503 22.6923 12.7822 
7.55511 23.1889 11.9951 
7.59519 23.6533 11.1734 
7.63527 24.0841 10.3181 
7.67535 24.48 9.43059 
7.71543 24.8397 8.51197 
7.75551 25.1619 7.5636 
7.79559 25.4456 6.58688 
7.83567 25.6896 5.58329 
7.87575 25.8928 4.55437 
7.91583 26.0544 3.50172 
7.95591 26.1732 2.42702 
7.99599 26.2486 1.332 
8.03607 26.2798 0.218444 
8.07615 26.2659 -0.911794 
8.11623 26.2065 -2.05682 
8.15631 26.1009 -3.21467 
8.19639 25.9486 -4.38337 
8.23647 25.7494 -5.56086 
8.27655 25.5028 -6.74507 
8.31663 25.2086 -7.93388 
8.35671 24.8668 -9.12515 
8.39679 24.4772 -10.3167 
8.43687 24.0398 -11.5063 
8.47695 23.5549 -12.6918 
8.51703 23.0225 -13.8709 
8.55711 22.4431 -15.0413 
8.59719 21.8169 -16.2009 
8.63727 21.1446 -17.3473 
8.67735 20.4266 -18.4782 
8.71743 19.6636 -19.5915 
8.75752 18.8564 -20.6847 
8.7976 18.0058 -21.7558 
8.83768 17.1128 -22.8025 
8.87776 16.1783 -23.8226 
8.91784 15.2035 -24.8138 
8.95792 14.1896 -25.7741 
8.998 13.1379 -26.7013 
9.03808 12.0497 -27.5934 
9.07816 10.9265 -28.4482 
9.11824 9.76982 -29.264 
9.15832 8.58126 -30.0385 
9.1984 7.3625 -30.7701 
9.23848 6.11531 -31.4569 
9.27856 4.84152 -32.0971 
9.31864 3.54304 -32.689 
9.35872 2.22183 -33.2311 
9.3988 0.879914 -33.7217 
9.43888 -0.480605 -34.1593 
9.47896 -1.85758 -34.5427 
9.51904 -3.24881 -34.8704 
9.55912 -4.65205 -35.1413 
9.5992 -6.06498 -35.3543 
9.63928 -7.48527 -35.5082 
9.67936 -8.91053 -35.6023 
9.71944 -10.3383 -35.6355 
9.75952 -11.7663 -35.6073 
9.7996 -13.1918 -35.5169 
9.83968 -14.6125 -35.3638 
9.87976 -16.0257 -35.1477 
9.91984 -17.4291 -34.8681 
9.95992 -18.8199 -34.525 
10 -20.1958 -34.1182 
